M+10-38-00        168.  8.  15.61  0.39   1.04  0.08   0.57  0.08
NGC2699             0.  0.  13.05  0.53   1.30  0.09   0.06  0.12
CGCG61-023          0.  0.  15.05  0.59   1.07  0.11   0.28  0.12
M+03-19-00          0.  0.  15.44  0.57   0.87  0.13   0.18  0.12
UGC4673             0.  0.  14.22  0.61   1.04  0.11   0.00  0.12
M+07-01-00        178. 18.  15.63  0.55   0.86  0.14   0.32  0.12
UGC4670             0.  0.  13.53  0.40   1.18  0.07   0.00  0.08
UGC4668            86.  4.  15.58  0.39   1.01  0.08   0.82  0.08
M+10-43-00          0.  0.  16.00  0.52   0.87  0.13   0.16  0.12
CGCG150-046         0.  0.  15.92  0.37   0.71  0.11   0.24  0.08
NGC2708             0.  0.  12.38  0.44   1.48  0.08   0.14  0.12
NGC2709             0.  0.  15.00  0.59   0.86  0.14   0.14  0.12
CGCG150-047         0.  0.  15.36  0.57   0.78  0.15   0.00  0.12
CGCG5-037           0.  0.  15.76  0.54   0.87  0.13   0.21  0.12
CGCG5-038           0.  0.  15.75  0.54   0.75  0.15   0.14  0.12
UGC4677             0.  0.  14.26  0.43   1.03  0.08   0.16  0.08
CGCG150-048         0.  0.  15.53  0.56   0.63  0.17   0.00  0.12
CGCG150-049        20. 13.  16.50  0.48   0.84  0.14   0.49  0.12
CGCG120-052        82.  8.  16.11  0.51   1.03  0.12   0.74  0.12
CGCG61-027          0.  0.  15.56  0.56   0.81  0.14   0.10  0.12
PGC0025124        117. 14.  15.49  0.56   0.91  0.13   0.44  0.12
CGCG90-040         81.  8.  15.96  0.52   0.91  0.13   0.68  0.12
UGC4684             0.  0.  13.81  0.59   1.00  0.12   0.00  0.12
UGC4671             0.  0.  13.46  0.56   1.10  0.11   0.01  0.12
CGCG150-050         0.  0.  15.51  0.40   0.73  0.11   0.10  0.08
NGC2704             0.  0.  13.83  0.59   1.01  0.12   0.00  0.12
NGC2693             0.  0.  12.63  0.47   1.30  0.09   0.06  0.12
UGC4685           146. 12.  14.21  0.43   1.08  0.08   0.34  0.08
UGC4676            49. 14.  15.16  0.58   0.95  0.12   0.45  0.12
UGC4679            81. 10.  16.03  0.52   0.98  0.12   0.60  0.12
CGCG150-052         0.  0.  16.10  0.36   0.63  0.12   0.19  0.08
CGCG90-043        160. 12.  15.78  0.38   0.91  0.09   0.34  0.08
CGCG209-010         0.  0.  16.07  0.51   0.84  0.14   0.20  0.12
NGC2716             0.  0.  13.02  0.37   1.28  0.07   0.08  0.08
PGC0025174         12. 15.  16.12  0.51   0.81  0.14   0.42  0.12
CGCG264-037       166. 18.  16.72  0.47   0.70  0.16   0.32  0.12
CGCG5-042           0.  0.  15.57  0.56   0.75  0.15   0.06  0.12
UGC4683           111. 18.  14.73  0.60   1.18  0.10   0.32  0.12
M+01-12-00          0.  0.  17.40  0.49   0.38  0.21   0.24  0.12
CGCG61-031          0.  0.  15.05  0.59   0.84  0.14   0.05  0.12
M-01-13-00        175. 15.  14.72  0.60   1.21  0.10   0.42  0.12
IC524               0.  0.  15.39  0.56   0.78  0.15   0.10  0.12
CGCG90-046          0.  0.  14.54  0.61   1.08  0.11   0.05  0.12
IC2426              0.  0.  15.45  0.56   0.75  0.15   0.00  0.12
UGC4698            43. 14.  13.70  0.58   1.19  0.10   0.44  0.12
CGCG180-023         0.  0.  14.94  0.59   0.90  0.13   0.21  0.12
CGCG180-024         0.  0.  16.45  0.49   0.59  0.17   0.04  0.12
CGCG264-040         0.  0.  15.92  0.53   0.67  0.16   0.10  0.12
PGC0025218          0.  0.  16.84  0.47   0.67  0.16   0.26  0.12
PGC0025219        153.  8.  16.92  0.47   0.84  0.14   0.66  0.12
M+08-02-00          0.  0.  16.29  0.35   0.58  0.12   0.14  0.08
UGC4700             0.  0.  13.90  0.59   1.05  0.11   0.01  0.12
UGC4702             0.  0.  14.19  0.60   1.07  0.11   0.13  0.12
CGCG150-054         0.  0.  15.96  0.52   0.59  0.17   0.04  0.12
NGC2721             0.  0.  12.57  0.46   1.35  0.09   0.20  0.12
CGCG5-044         102. 14.  16.10  0.51   0.87  0.13   0.44  0.12
E564-03            25. 18.  15.09  0.58   1.06  0.11   0.32  0.12
E564-03A          163. 15.  15.69  0.54   0.93  0.13   0.41  0.12
NGC2720             0.  0.  14.06  0.60   1.19  0.10   0.00  0.12
M-02-07-00          0.  0.  13.57  0.58   1.20  0.10   0.18  0.12
UGC4712           129. 12.  15.27  0.58   1.01  0.12   0.52  0.12
CGCG33-036          0.  0.  15.26  0.41   1.03  0.08   0.00  0.08
NGC2710           120. 15.  13.17  0.54   1.24  0.10   0.38  0.12
M+09-67-00        110. 15.  16.51  0.48   0.67  0.16   0.41  0.12
CGCG150-055         0.  0.  15.17  0.58   0.75  0.15   0.05  0.12
M+10-50-00          0.  0.  15.88  0.53   0.73  0.15   0.13  0.12
CGCG150-056         0.  0.  15.45  0.40   0.83  0.10   0.28  0.08
CGCG33-038          0.  0.  15.47  0.56   0.75  0.15   0.01  0.12
NGC2723             0.  0.  13.60  0.58   1.10  0.11   0.00  0.12
UGC4716             0.  0.  14.18  0.60   1.01  0.12   0.00  0.12
UGC4720             0.  0.  16.30  0.50   0.53  0.19   0.16  0.12
CGCG150-057         0.  0.  15.90  0.37   0.66  0.12   0.18  0.08
UGC4713             0.  0.  13.25  0.54   1.24  0.10   0.24  0.12
UGC4722            36. 11.  14.32  0.61   1.16  0.10   0.57  0.12
CGCG90-050        127. 17.  15.79  0.54   0.86  0.14   0.34  0.12
UGC4715            63.  9.  16.18  0.36   1.00  0.08   0.49  0.08
UGC4724            56. 10.  15.57  0.39   0.96  0.09   0.44  0.08
M+08-12-00          0.  0.  15.84  0.37   0.67  0.11   0.12  0.08
M+08-11-00          0.  0.  15.37  0.57   0.84  0.14   0.22  0.12
UGC4719            93.  5.  14.46  0.61   1.28  0.09   0.82  0.12
UGC4729             0.  0.  14.09  0.60   1.06  0.11   0.05  0.12
CGCG150-058         0.  0.  16.41  0.49   0.59  0.17   0.12  0.12
M+08-13-00         87. 14.  16.50  0.48   0.71  0.16   0.44  0.12
UGC4725            64.  5.  15.97  0.52   1.05  0.11   0.95  0.12
M+08-14-00        175. 10.  15.72  0.54   0.97  0.12   0.60  0.12
UGC4731             0.  0.  13.96  0.60   1.03  0.12   0.00  0.12
IC2427              0.  0.  15.00  0.59   0.87  0.13   0.00  0.12
NGC2724             0.  0.  13.50  0.56   1.21  0.10   0.16  0.12
NGC2725             0.  0.  14.18  0.60   0.95  0.12   0.00  0.12
M+09-76-00          0.  0.  15.82  0.54   0.65  0.17   0.06  0.12
UGC4733           179.  5.  16.83  0.47   0.91  0.13   0.95  0.12
CGCG180-029         0.  0.  16.15  0.36   0.66  0.12   0.08  0.08
IC525               0.  0.  15.49  0.56   0.84  0.14   0.18  0.12
M+02-19-00          0.  0.  14.77  0.60   0.87  0.13   0.00  0.12
E564-06            40. 11.  17.56  0.52   0.59  0.17   0.58  0.12
NGC2729             0.  0.  14.42  0.61   1.01  0.12   0.10  0.12
NGC2728             0.  0.  14.23  0.43   0.99  0.08   0.07  0.08
CGCG61-043          0.  0.  15.15  0.58   0.90  0.13   0.21  0.12
CGCG5-048           0.  0.  15.50  0.56   0.87  0.13   0.26  0.12
CGCG150-060       174. 15.  15.76  0.54   0.87  0.13   0.41  0.12
CGCG151-002         0.  0.  16.41  0.49   0.59  0.17   0.20  0.12
UGC4730            79. 15.  14.44  0.61   1.14  0.10   0.38  0.12
UGC4740             0.  0.  14.81  0.60   0.86  0.14   0.05  0.12
NGC2731             0.  0.  14.09  0.60   1.03  0.12   0.21  0.12
M+08-16-00          0.  0.  15.69  0.54   0.73  0.15   0.08  0.12
UGC4742           126.  7.  15.52  0.39   1.00  0.08   0.61  0.08
NGC2730            77. 18.  13.25  0.54   1.27  0.09   0.32  0.12
E564-09            60. 12.  17.43  0.35   0.70  0.11   0.34  0.08
CGCG5-049         114. 13.  16.70  0.47   0.78  0.15   0.49  0.12
M+09-80-00          0.  0.  16.20  0.36   0.66  0.12   0.24  0.08
CGCG33-051        116. 16.  16.32  0.49   0.81  0.14   0.36  0.12
CGCG151-003         0.  0.  16.33  0.49   0.53  0.19   0.16  0.12
IC526               0.  0.  14.96  0.59   0.87  0.13   0.12  0.12
UGC4745           173. 20.  16.12  0.51   0.97  0.12   0.30  0.12
UGC4746             0.  0.  14.48  0.61   1.04  0.11   0.28  0.12
E564-10             0.  0.  14.26  0.61   0.95  0.12   0.00  0.12
E564-12            19. 10.  17.10  0.47   0.81  0.14   0.61  0.12
NGC2734            90. 12.  17.71  0.37   0.54  0.13   0.35  0.08
M+06-21-00          0.  0.  15.35  0.57   0.73  0.15   0.08  0.12
M+02-24-00          0.  0.  14.34  0.43   1.20  0.07   0.16  0.08
CGCG61-049          0.  0.  15.12  0.58   0.87  0.13   0.08  0.12
M+07-16-00          0.  0.  15.95  0.53   0.67  0.16   0.22  0.12
PGC0025425          0.  0.  16.54  0.48   0.57  0.18   0.13  0.12
E564-13           157. 14.  16.83  0.47   0.67  0.16   0.45  0.12
M+09-82-00          0.  0.  15.38  0.40   0.90  0.09   0.27  0.08
M+05-02-00        130. 10.  15.80  0.38   0.78  0.10   0.46  0.08
PGC0025437          0.  0.  15.19  0.41   0.93  0.09   0.10  0.08
CGCG264-054         0.  0.  16.25  0.50   0.59  0.17   0.04  0.12
CGCG5-051           0.  0.  15.59  0.55   0.73  0.15   0.08  0.12
M+01-20-00          0.  0.  14.14  0.60   0.97  0.12   0.00  0.12
IC2429              0.  0.  15.29  0.41   0.77  0.10   0.06  0.08
CGCG121-008         0.  0.  16.05  0.36   0.74  0.11   0.12  0.08
NGC2738             0.  0.  14.73  0.60   1.05  0.11   0.26  0.12
M+01-21-00          0.  0.  15.40  0.56   0.80  0.14   0.21  0.12
M+05-04-00         43.  9.  15.43  0.56   0.86  0.14   0.62  0.12
M+07-17-00          0.  0.  14.81  0.42   0.97  0.09   0.23  0.08
E564-14            62. 13.  15.64  0.54   0.87  0.13   0.50  0.12
UGC4753            29. 10.  15.36  0.57   1.11  0.11   0.61  0.12
UGC4749             0.  0.  14.29  0.61   0.99  0.12   0.13  0.12
M+07-19-00          0.  0.  15.73  0.39   0.71  0.11   0.15  0.08
IC2431              0.  0.  14.91  0.59   0.95  0.12   0.12  0.12
M+05-06-00          0.  0.  15.46  0.56   0.78  0.15   0.22  0.12
IC2432              0.  0.  15.68  0.54   0.83  0.14   0.29  0.12
M+08-19-00          8. 13.  16.41  0.49   0.80  0.14   0.49  0.12
M+07-20-00        162. 20.  14.66  0.60   1.06  0.11   0.30  0.12
M+08-20-00          0.  0.  15.73  0.54   0.75  0.15   0.05  0.12
M+07-21-00          0.  0.  15.16  0.58   0.86  0.14   0.16  0.12
M+07-22-00          0.  0.  14.98  0.59   0.83  0.14   0.08  0.12
NGC2743             0.  0.  14.24  0.61   0.98  0.12   0.12  0.12
M+05-07-00          0.  0.  14.92  0.42   0.85  0.10   0.03  0.08
PGC0025501          0.  0.  16.67  0.48   0.54  0.18   0.04  0.12
NGC2754             0.  0.  15.42  0.56   0.78  0.15   0.05  0.12
UGC4768            35.  8.  16.33  0.49   0.90  0.13   0.66  0.12
NGC2749             0.  0.  12.44  0.44   1.48  0.08   0.10  0.12
CGCG151-010         0.  0.  15.52  0.56   0.73  0.15   0.21  0.12
UGC4764             0.  0.  15.19  0.58   0.99  0.12   0.22  0.12
E564-19             0.  0.  14.33  0.61   1.01  0.12   0.08  0.12
NGC2758            17. 13.  14.60  0.60   1.20  0.10   0.49  0.12
IC2437              0.  0.  13.60  0.58   1.15  0.10   0.00  0.12
CGCG209-024         0.  0.  16.01  0.52   0.75  0.15   0.21  0.12
NGC2752            54. 20.  14.01  0.60   1.20  0.10   0.30  0.12
UGC4767             0.  0.  13.73  0.58   1.20  0.10   0.24  0.12
NGC2750             0.  0.  12.85  0.50   1.33  0.09   0.00  0.12
M+08-24-00        175. 20.  16.45  0.49   0.63  0.17   0.30  0.12
NGC2746             0.  0.  13.65  0.58   1.14  0.10   0.20  0.12
UGC4771             0.  0.  14.74  0.60   1.03  0.12   0.29  0.12
M-01-19-00          0.  0.  12.90  0.36   1.34  0.06   0.11  0.08
UGC4781           131.  8.  14.62  0.60   1.21  0.10   0.73  0.12
UGC4780             0.  0.  14.65  0.60   1.23  0.10   0.13  0.12
IC2435              0.  0.  15.01  0.59   0.96  0.12   0.21  0.12
CGCG180-034         0.  0.  17.70  0.53   0.42  0.21   0.20  0.12
M+07-27-00          0.  0.  14.78  0.60   0.98  0.12   0.18  0.12
CGCG5-057           0.  0.  15.15  0.58   0.87  0.13   0.04  0.12
M+08-28-00          0.  0.  15.79  0.53   0.65  0.17   0.06  0.12
CGCG33-060          0.  0.  15.13  0.58   0.83  0.14   0.16  0.12
M-01-21-00          0.  0.  14.38  0.61   1.14  0.10   0.21  0.12
PGC0025586         59. 13.  17.82  0.56   0.59  0.17   0.49  0.12
M+07-30-00         38. 14.  15.23  0.41   0.86  0.10   0.30  0.08
CGCG151-011         0.  0.  16.54  0.48   0.63  0.17   0.16  0.12
PGC0025594        168. 15.  17.66  0.52   0.54  0.18   0.41  0.12
PGC0025597         49. 20.  17.27  0.48   0.66  0.16   0.30  0.12
M+08-29-00          0.  0.  16.23  0.50   0.50  0.19   0.00  0.12
PGC0025605        106. 16.  16.52  0.48   0.75  0.15   0.36  0.12
PGC0025610          0.  0.  17.91  0.58   0.42  0.21   0.20  0.12
M+07-31-00          0.  0.  15.25  0.58   0.80  0.14   0.10  0.12
CGCG121-021        78. 13.  15.64  0.55   1.03  0.12   0.50  0.12
PGC0025613          0.  0.  17.81  0.55   0.38  0.21   0.24  0.12
PGC0025614          0.  0.  15.73  0.38   0.86  0.10   0.28  0.08
PGC0025616        143. 14.  17.71  0.53   0.67  0.16   0.46  0.12
PGC0025620          0.  0.  15.04  0.59   1.19  0.10   0.28  0.12
M+08-33-00        166. 15.  16.27  0.50   0.81  0.14   0.38  0.12
PGC0025625        119. 20.  17.40  0.49   1.20  0.10   0.30  0.12
PGC0025631          0.  0.  17.88  0.57   0.40  0.21   0.13  0.12
PGC0025635          0.  0.  16.90  0.33   0.71  0.11   0.28  0.08
PGC0025636          0.  0.  16.77  0.47   0.63  0.17   0.28  0.12
PGC0025637         97. 20.  16.50  0.48   0.88  0.13   0.30  0.12
NGC2761             0.  0.  15.06  0.59   0.86  0.14   0.16  0.12
NGC2765             0.  0.  13.55  0.41   1.15  0.07   0.22  0.08
PGC0025647         96.  4.  17.89  0.40   0.66  0.12   1.01  0.08
PGC0025648          0.  0.  16.36  0.35   0.81  0.10   0.21  0.08
PGC0025651          0.  0.  18.12  0.45   0.42  0.15   0.20  0.08
PGC0025660        106. 12.  17.10  0.33   0.63  0.12   0.35  0.08
CGCG180-038         0.  0.  15.07  0.59   0.90  0.13   0.06  0.12
PGC0025664         86.  6.  17.35  0.34   0.75  0.11   0.73  0.08
M+01-02-00          0.  0.  15.31  0.57   0.80  0.14   0.06  0.12
NGC2755             0.  0.  14.05  0.60   0.99  0.12   0.10  0.12
M+05-08-00          0.  0.  14.73  0.60   0.86  0.14   0.14  0.12
NGC2764             0.  0.  13.65  0.58   1.16  0.10   0.01  0.12
M+06-29-00         84.  8.  16.06  0.36   0.79  0.10   0.54  0.08
UGC4802             0.  0.  14.42  0.61   0.97  0.12   0.00  0.12
M+08-37-00          0.  0.  16.97  0.47   0.50  0.19   0.10  0.12
M+06-30-00          0.  0.  15.27  0.58   0.86  0.14   0.16  0.12
CGCG151-013         0.  0.  15.89  0.53   0.71  0.16   0.21  0.12
M+06-31-00          0.  0.  15.61  0.55   0.70  0.16   0.01  0.12
UGC4804             0.  0.  15.01  0.42   0.99  0.08   0.07  0.08
NGC2759             0.  0.  13.75  0.59   1.20  0.10   0.24  0.12
M+06-32-00         27. 17.  15.17  0.58   0.94  0.13   0.34  0.12
CGCG264-065         0.  0.  15.88  0.53   0.67  0.16   0.10  0.12
UGC4799            33. 16.  14.73  0.60   1.03  0.12   0.37  0.12
NGC2766           129. 11.  14.30  0.43   1.08  0.08   0.37  0.08
PGC0025741          0.  0.  17.55  0.51   0.49  0.19   0.14  0.12
M+05-10-00          0.  0.  14.97  0.59   0.81  0.14   0.00  0.12
M+08-41-00          0.  0.  16.23  0.35   0.66  0.12   0.22  0.08
M+06-35-00          0.  0.  15.75  0.54   0.80  0.14   0.22  0.12
CGCG264-069         0.  0.  16.03  0.52   0.66  0.16   0.18  0.12
CGCG151-016         0.  0.  15.95  0.37   0.69  0.11   0.11  0.08
CGCG6-008           0.  0.  15.37  0.57   0.94  0.13   0.24  0.12
UGC4809           105. 15.  14.71  0.60   1.15  0.10   0.42  0.12
UGC4800           113. 12.  14.96  0.59   1.13  0.11   0.54  0.12
CGCG91-007          0.  0.  15.88  0.37   0.76  0.11   0.19  0.08
CGCG180-045         0.  0.  15.97  0.52   0.64  0.17   0.12  0.12
CGCG6-009          91. 12.  15.09  0.58   1.06  0.11   0.52  0.12
PGC0025791         96.  7.  16.63  0.34   0.79  0.10   0.60  0.08
CGCG6-010           0.  0.  15.42  0.56   0.91  0.13   0.26  0.12
CGCG151-017         0.  0.  16.44  0.49   0.64  0.17   0.13  0.12
CGCG121-028         0.  0.  15.37  0.57   0.81  0.14   0.05  0.12
CGCG121-029        88. 17.  15.98  0.52   0.79  0.14   0.34  0.12
NGC2770           140. 13.  12.41  0.44   1.41  0.09   0.50  0.12
M+06-37-00          0.  0.  15.23  0.58   0.99  0.12   0.00  0.12
CGCG180-048         0.  0.  16.09  0.51   0.70  0.16   0.05  0.12
PGC0025814          0.  0.  15.38  0.57   0.76  0.15   0.01  0.12
IC527               0.  0.  13.25  0.55   1.26  0.09   0.08  0.12
NGC2773             0.  0.  15.19  0.41   0.79  0.10   0.15  0.08
CGCG180-050         0.  0.  15.21  0.58   0.87  0.13   0.26  0.12
CGCG264-071         0.  0.  15.42  0.57   0.75  0.15   0.00  0.12
UGC4807             0.  0.  13.96  0.60   0.98  0.12   0.04  0.12
UGC4814             3. 12.  16.20  0.50   0.79  0.14   0.53  0.12
PGC0025848          0.  0.  14.46  0.43   0.88  0.09   0.12  0.08
M+09-00-00        163. 15.  16.75  0.47   0.67  0.16   0.41  0.12
PGC0025850        139. 10.  15.73  0.38   0.94  0.09   0.44  0.08
M+08-47-00          0.  0.  16.90  0.47   0.50  0.19   0.10  0.12
NGC2775             0.  0.  11.61  0.24   1.49  0.06   0.06  0.08
NGC2769           147.  9.  14.66  0.60   1.19  0.10   0.62  0.12
NGC2771             0.  0.  13.11  0.53   1.20  0.10   0.00  0.12
NGC2777             0.  0.  14.65  0.43   0.91  0.09   0.07  0.08
NGC2774             0.  0.  14.45  0.61   0.94  0.13   0.01  0.12
PGC0025887          0.  0.  16.23  0.49   0.71  0.16   0.14  0.12
PGC0025891          0.  0.  16.36  0.49   0.70  0.16   0.29  0.12
CGCG151-018         0.  0.  15.85  0.53   0.71  0.16   0.24  0.12
PGC0025896          0.  0.  17.38  0.50   0.38  0.21   0.24  0.12
M+08-52-00          0.  0.  15.11  0.41   0.80  0.10   0.00  0.08
PGC0025901        108. 13.  16.03  0.51   0.87  0.13   0.50  0.12
CGCG6-011          86. 10.  16.02  0.51   0.86  0.14   0.60  0.12
IC2443              0.  0.  14.93  0.42   0.84  0.10   0.06  0.08
UGC4824            99.  8.  14.11  0.60   1.29  0.09   0.66  0.12
UGC4833           140. 10.  15.56  0.39   0.90  0.09   0.45  0.08
PGC0025913        163. 15.  16.45  0.48   0.73  0.15   0.41  0.12
M+03-07-00          0.  0.  15.22  0.58   0.89  0.13   0.04  0.12
UGC4839            54. 14.  15.22  0.58   0.96  0.12   0.45  0.12
M+03-08-00        113. 17.  15.55  0.55   0.81  0.14   0.34  0.12
M+08-54-00        156. 14.  16.85  0.47   0.75  0.15   0.44  0.12
M+08-57-00          0.  0.  16.09  0.51   0.64  0.17   0.10  0.12
M+08-55-00          0.  0.  15.57  0.39   0.79  0.10   0.27  0.08
NGC2776             0.  0.  11.67  0.34   1.45  0.08   0.04  0.12
CGCG6-014           0.  0.  16.06  0.51   0.75  0.15   0.12  0.12
CGCG62-004          0.  0.  15.05  0.41   1.05  0.08   0.20  0.08
UGC4842           136. 14.  14.93  0.59   1.07  0.11   0.46  0.12
NGC2778             0.  0.  13.43  0.40   1.10  0.08   0.06  0.08
UGC4845            99. 14.  14.61  0.60   1.24  0.10   0.46  0.12
NGC2779             0.  0.  17.60  0.51   0.42  0.21   0.20  0.12
CGCG151-021         0.  0.  16.41  0.49   0.65  0.17   0.13  0.12
NGC2780             0.  0.  14.02  0.60   1.07  0.11   0.21  0.12
IC2444              0.  0.  14.81  0.42   0.85  0.10   0.01  0.08
PGC0025970          0.  0.  17.42  0.49   0.42  0.21   0.20  0.12
UGC4849             0.  0.  15.90  0.53   0.81  0.14   0.29  0.12
CGCG6-016           0.  0.  15.43  0.56   0.79  0.14   0.00  0.12
M+05-14-00          0.  0.  14.67  0.60   0.87  0.13   0.00  0.12
IC2445              0.  0.  15.00  0.59   0.86  0.14   0.28  0.12
UGC4857            57. 20.  14.54  0.61   1.04  0.11   0.30  0.12
CGCG34-013          0.  0.  16.19  0.50   0.64  0.17   0.10  0.12
CGCG264-080         0.  0.  16.17  0.50   0.67  0.16   0.28  0.12
M+08-59-00          0.  0.  16.75  0.47   0.64  0.17   0.16  0.12
UGC4858             0.  0.  14.47  0.61   1.05  0.11   0.06  0.12
UGC4851             0.  0.  13.99  0.60   1.11  0.11   0.20  0.12
IC2446            152. 10.  14.10  0.42   1.17  0.07   0.47  0.08
M+05-18-00          0.  0.  16.62  0.34   0.59  0.12   0.12  0.08
UGC4861             0.  0.  14.22  0.60   1.08  0.11   0.26  0.12
CGCG62-009          0.  0.  15.44  0.56   0.91  0.13   0.13  0.12
CGCG6-018           0.  0.  16.06  0.51   0.86  0.14   0.18  0.12
UGC4860             0.  0.  15.38  0.41   0.78  0.10   0.06  0.08
CGCG91-027          0.  0.  15.80  0.54   0.87  0.13   0.29  0.12
PGC0026031          0.  0.  16.52  0.48   0.67  0.16   0.28  0.12
PGC0026032          0.  0.  15.80  0.54   0.67  0.16   0.10  0.12
CGCG34-014          0.  0.  16.05  0.51   0.67  0.16   0.12  0.12
NGC2782             0.  0.  12.44  0.31   1.50  0.06   0.22  0.08
UGC4864             0.  0.  13.45  0.56   1.48  0.08   0.28  0.12
M+07-37-00          0.  0.  15.05  0.59   0.83  0.14   0.10  0.12
M+00-03-00          0.  0.  14.80  0.60   0.91  0.13   0.05  0.12
CGCG151-029         0.  0.  15.93  0.53   0.71  0.16   0.14  0.12
M+06-50-00          0.  0.  14.53  0.61   0.90  0.13   0.05  0.12
CGCG151-030         0.  0.  15.41  0.40   0.83  0.10   0.26  0.08
UGC4869            26.  8.  13.65  0.41   1.35  0.06   0.58  0.08
UGC4866            72. 17.  15.52  0.56   1.00  0.12   0.34  0.12
UGC4873             0.  0.  14.01  0.60   1.09  0.11   0.16  0.12
M+05-24-00          0.  0.  15.55  0.56   0.84  0.14   0.24  0.12
M+05-23-00          0.  0.  15.46  0.40   0.78  0.10   0.10  0.08
UGC4867             0.  0.  13.25  0.38   1.18  0.07   0.10  0.08
M+08-61-00          0.  0.  16.39  0.49   0.64  0.17   0.29  0.12
CGCG91-032         85. 16.  15.64  0.55   0.91  0.13   0.36  0.12
CGCG121-042         0.  0.  15.17  0.59   0.94  0.13   0.16  0.12
UGC4868             0.  0.  15.16  0.58   0.94  0.13   0.20  0.12
CGCG34-018         31. 10.  16.22  0.50   0.87  0.13   0.60  0.12
UGC4870             0.  0.  14.38  0.61   1.01  0.12   0.21  0.12
UGC4871            21. 15.  15.40  0.57   1.13  0.11   0.41  0.12
NGC2791             0.  0.  15.24  0.41   0.89  0.09   0.15  0.08
NGC2789             0.  0.  13.41  0.39   1.14  0.07   0.00  0.08
CGCG209-034         0.  0.  15.82  0.54   0.71  0.16   0.24  0.12
NGC2790             0.  0.  15.32  0.57   0.79  0.14   0.20  0.12
NGC2785           124. 14.  13.84  0.59   1.20  0.10   0.46  0.12
IC530              91.  7.  14.50  0.61   1.28  0.09   0.76  0.12
CGCG91-035          0.  0.  16.08  0.52   0.70  0.16   0.14  0.12
UGC4874             0.  0.  15.89  0.53   0.97  0.12   0.12  0.12
M+05-27-00         89. 18.  14.84  0.60   1.06  0.11   0.32  0.12
CGCG151-036         0.  0.  15.44  0.56   0.86  0.14   0.29  0.12
UGC4878            27. 10.  15.44  0.40   1.03  0.08   0.43  0.08
CGCG151-038         0.  0.  15.92  0.37   0.69  0.11   0.07  0.08
CGCG6-022           0.  0.  15.58  0.55   0.79  0.14   0.06  0.12
M+07-44-00         76. 13.  15.32  0.41   0.81  0.10   0.32  0.08
CGCG209-036         0.  0.  15.24  0.41   0.87  0.09   0.16  0.08
IC2453              0.  0.  15.81  0.53   0.76  0.15   0.22  0.12
IC2454              0.  0.  14.54  0.43   0.96  0.09   0.11  0.08
NGC2794             0.  0.  13.73  0.41   1.19  0.07   0.23  0.08
UGC4879            76. 18.  12.91  0.51   1.39  0.09   0.32  0.12
NGC2795             0.  0.  14.24  0.60   1.23  0.10   0.04  0.12
M-01-04-00          0.  0.  14.02  0.60   1.07  0.11   0.00  0.12
CGCG6-023           0.  0.  15.31  0.57   0.81  0.14   0.06  0.12
UGC4890             0.  0.  14.58  0.61   0.98  0.12   0.12  0.12
NGC2811            17. 20.  12.91  0.52   1.29  0.09   0.30  0.12
M+03-22-00          0.  0.  16.07  0.52   0.67  0.16   0.22  0.12
CGCG151-039         0.  0.  15.34  0.40   0.87  0.09   0.12  0.08
M+07-45-00          0.  0.  15.07  0.59   0.87  0.13   0.01  0.12
CGCG181-005         0.  0.  15.54  0.55   0.79  0.14   0.06  0.12
NGC2797             0.  0.  14.75  0.43   0.86  0.10   0.07  0.08
UGC4882            69. 13.  15.09  0.59   0.96  0.12   0.49  0.12
M+07-46-00          0.  0.  15.09  0.59   0.89  0.13   0.08  0.12
M-03-04-00        106. 11.  15.98  0.52   0.99  0.12   0.57  0.12
UGC4889             0.  0.  14.13  0.43   1.09  0.08   0.13  0.08
M+07-50-00          0.  0.  14.45  0.61   1.01  0.12   0.13  0.12
UGC4900             0.  0.  14.43  0.43   0.99  0.08   0.26  0.08
CGCG151-041         0.  0.  15.81  0.54   0.65  0.17   0.10  0.12
NGC2796             0.  0.  13.50  0.40   1.27  0.07   0.23  0.08
NGC2803             0.  0.  14.41  0.61   1.03  0.12   0.13  0.12
CGCG91-045          0.  0.  15.81  0.53   0.84  0.14   0.29  0.12
NGC2801             0.  0.  14.72  0.43   0.91  0.09   0.06  0.08
M+05-30-00          0.  0.  15.43  0.57   0.67  0.16   0.01  0.12
PGC0026188          0.  0.  15.76  0.54   0.67  0.16   0.05  0.12
NGC2793             0.  0.  14.11  0.60   0.98  0.12   0.10  0.12
NGC2804             0.  0.  13.94  0.42   1.07  0.08   0.10  0.08
UGC4895           169. 16.  15.31  0.57   0.94  0.13   0.36  0.12
CGCG151-044         0.  0.  16.13  0.51   0.53  0.19   0.00  0.12
CGCG91-048          0.  0.  15.60  0.55   0.81  0.14   0.16  0.12
M+03-29-00          0.  0.  15.04  0.59   0.91  0.13   0.13  0.12
UGC4907             0.  0.  14.77  0.43   0.98  0.09   0.10  0.08
CGCG151-045         0.  0.  15.89  0.53   0.66  0.16   0.01  0.12
PGC0026211          0.  0.  16.68  0.48   0.63  0.17   0.18  0.12
M+08-70-00          0.  0.  15.27  0.57   0.83  0.14   0.00  0.12
M+05-32-00          0.  0.  15.15  0.58   1.13  0.11   0.22  0.12
CGCG151-047         0.  0.  15.36  0.57   0.87  0.13   0.13  0.12
