2005br    IC5084          317.30833333 -63.29027778 317.30454167 -63.28488889 SBbpec    3.0    52.   137.  3097.000  12.60   1.20   -14.0    15.0   - 16.50 * Ib:      Mar28       *Monard
2005bs    A201014-5638    302.55833333 -56.64527778 302.55879167 -56.64544444 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    -4.0   -15.0   - 17.40 * Ia       Apr19       *Monard
2005bt    UGC8205         196.80833333  58.13527778 196.80445833  58.13566667 Sb        3.0    44.   105.  8291.000  14.54   0.96    -4.4     2.2   - 18.00 * II       Apr20       *Trondal,Schwartz
2005bu    PGC0020840      110.57500000  22.04527778 110.57587500  22.04422222 -       -99.9    46.   166.  8754.000  15.65   0.84     7.3    -3.8   - 17.40 * Ia       Apr21       *LOSS
2005bv    A142407+2617    216.02916667  26.29722222 216.03100000  26.29730556 -       -99.9  -100.  -100. 10689.000 -99.90 -99.90    11.0    -9.0   r 16.50 * Ia       Apr20       *Lipunovetal.
2005bw    UGC8539         203.37083333  33.04250000 203.37387500  33.04105556 SBbc      3.9    68.     2.  7313.000  14.74   1.10     8.7    -4.8   - 17.00 * II       Apr28       *Puckett,Gagliano
2005bx    M+12-13-19      207.60416667  68.55472222 207.60395833  68.55538889 S?      -99.9    57.    67.  9477.000  15.90   0.90    -1.5     2.4   - 17.80 * IIn      Apr27       *Rich
2005by    UGC8701         206.44166667  22.08805556 206.44545833  22.09633333 S?      -99.9    79.    26.  8224.000  14.79   1.21    18.4    27.2   - 18.80 * IIb      May2        *LOSS
2005bz    UGC11162        273.25833333  29.69583333 273.25720833  29.69763889 Sc        5.5    59.   106.  4610.000  15.83   1.08     1.0     4.4   - 19.10 * IIP      Apr29       *LOSS
2005ca    A133238+1148    203.15833333  11.80916667 203.16079167  11.80922222 -       -99.9  -100.  -100.     0.150 -99.90 -99.90     0.0     0.0   r 20.90 * Ia:      May12       *SubbaRao,SDSS
2005cb    NGC6753         287.84583333 -57.04944444 287.84145833 -57.04094444 Sb        3.0    29.    30.  3142.000  11.97   1.39   -16.0    19.0   - 15.60 * Ic       May13       *Colesantietal.
2005cc    NGC5383         209.27083333  41.84555556 209.27020833  41.84494444 SBb:pec   3.0    32.    85.  2226.000  12.05   1.50    -1.2    -5.0   - 17.70 * Iapec:   May19       *Puckett,Langoussis
2005cd    IC651           162.74166667  -2.14916667 162.74000000  -2.14672222 SBmpec:   9.0     0.    80.  4259.000  13.35   0.89   -12.9    12.8   - 17.40 * -        May16       *Chenetal.
2005ce    IC5233          339.13750000  25.76305556 339.13733333  25.75972222 S?      -99.9    37.   175.  7375.000  15.10   0.98     0.9   -12.2   - 18.50 * Ib/c:    May28       *LOSS
2005cf    M-01-39-03      230.38750000  -7.44777778 230.38420833  -7.41319444 S0pec    -2.0    63.   170.  1937.000  14.75   1.16   -15.7   123.0   B 13.54 - Ia       Jun12       LOSS
2005cg    A211050+0012    317.70833333   0.20194444 317.71008333   0.20205556 -       -99.9  -100.  -100.  9290.000 -99.90 -99.90    -0.4     0.7   - 18.20 * Ia       Jun2        *Ryckoff,ROTSE
2005ch    A142206+0159    215.52500000   1.99305556 215.52820833   1.99325000 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     3.1     0.9   - 15.80 * Ia       Jun8        *Ryckoff,ROTSE
2005ci    NGC5682         218.68750000  48.67166667 218.68700000  48.67216667 SBb       3.0    70.   127.  2258.000  14.60   1.22    -0.6     6.1   - 18.50 * II       Jun10       *LOSS
2005cj    E114-G14         28.66666667 -62.10527778  28.68308333 -62.10888889 SBc:      4.1    27.   128.  7138.000  14.30   1.19    26.0   -14.0   - 17.90 * -        Jun12       *Monard
2005ck    A130218+2820    195.57500000  28.34583333 195.57800000  28.34597222 -       -99.9  -100.  -100. 24000.000 -99.90 -99.90    58.3   -24.3   - 18.70 * Ia       Jun5        *Quimbyetal.,LOSS
2005cl    M-01-53-20      315.51666667  -6.29694444 315.50979167  -6.29325000 SBb       3.0    27.    50.  7722.000  13.95   1.14   -18.0    13.3   - 18.30 * IIn      Jun12       *LOSS
2005cm    IC5142          328.83333333 -65.50972222 328.82383333 -65.51341667 Scd:      6.7    59.    72.  3232.000  14.37   1.21   -16.0   -13.0   - 16.90 * -        Jun20       *Monard
2005cn    NGC5061         199.52083333 -26.83694444 199.50191667 -26.80919444 E0       -5.0  -100.  -100.  2032.000  11.28   1.55   -62.0   103.0   - 14.60 * Ia       Jun19       *Colesantietal.
2005co    IC1496          352.72083333  -2.93472222 352.72325000  -2.93844444 SB0/a     0.0    36.  -100.  5243.000  14.41   1.22     1.1   -16.0   - 17.30 * -        Jun20       *LOSS
2005cp    UGC12886        359.87500000  18.20333333 359.87866667  18.20266667 Sbc       4.0    41.   110.  6630.000  15.48   1.19     5.8    -2.2   - 17.40 * IIn      Jun21       *LOSS
2005cq    A095200-2043    148.00000000 -20.72388889 148.00200000 -20.72402778 -       -99.9  -100.  -100.     0.310 -99.90 -99.90 -9999.9 -9999.9   R 21.90 * Ia       May13       *Rielloetal.
2005cr    A122217+1223    185.57083333  12.39694444 185.57170833  12.39702778 -       -99.9  -100.  -100.  6437.000 -99.90 -99.90     3.0     1.0   - 16.50 * Ia       Jun24       *Quimbyetal.
2005cs    NGC5194         202.47083333  47.19527778 202.47020833  47.17675000 Sbc       4.3    48.   163.   461.000   8.83   2.00     0.0   -67.3   B 14.50 - IIP      Jul1        Kloehr
2005ct    NGC207            9.92083333 -14.23750000   9.91875000 -14.23794444 Sa        1.0    63.    84.  3965.000  14.58   0.94    -3.0    -2.3   - 17.30 * Ic:      Jul1        *LOSS
2005cu    NGC6754         287.85416667 -50.64194444 287.85212500 -50.64133333 SBb       3.0    60.    80.  3252.000  12.89   1.28   -12.0     3.0   - 16.10 * II       Jul10       *Monard
2005cv    UGC1359          28.42500000  29.93361111  28.42733333  29.93452778 SB?     -99.9    17.   155.  7683.000  14.89   0.89     4.1     4.6   - 17.60 * II       Jul10       *LOSS
2005cw    IC1439          334.16666667 -21.48694444 334.16504167 -21.49130556 SBa       1.0    49.    27.  9634.000  14.96   1.12    -5.6   -20.5   - 18.50 * II       Jul11       *Chenetal.
2005cx    IC178            29.72916667  36.67555556  29.72829167  36.67633333 Sab       2.0    42.   170.  4731.000  14.06   1.10     0.0     4.0   - 15.50 * Ia       Jul15       *Dimai
2005cy    UGC11241        276.70833333  51.13916667 276.70462500  51.14177778 Sb        3.0    27.    27.  9931.000  14.88   1.00    -7.0     9.8   - 17.90 * IIn      Jul15       *Sehgaletal.
2005cz    NGC4589         189.35416667  74.19194444 189.36604167  74.19013889 E2       -5.0  -100.    90.  1980.000  11.69   1.50    12.0    -6.0   - 16.00 * Ib       Jul17       *Itagaki
2005da    UGC11301        279.47916667  17.53388889 279.44537500  17.54313889 Sc        5.3    80.   110.  4498.000  15.45   1.30  -108.4    34.8   - 16.90 * Icpec:   Jul18       *LOSS
2005db    NGC214           10.36666667  25.49916667  10.36162500  25.49766667 Sc        5.0    42.    35.  4495.000  12.97   1.27   -16.0    -2.0   - 17.30 * IIn      Jul19       *Monard
2005dc    NGC7107         325.61250000 -44.79305556 325.59441667 -44.78922222 SBm       8.5    42.   126.  2487.000  13.30   1.30   -41.0     9.6   - 15.70 * Ia       Jul26       *Luckasetal.,TOSS
2005dd    UGC2062          38.65000000   1.34777778  38.65237500   1.34811111 Sbc       4.0    59.    98.  7232.000  15.43   0.95    10.7     1.6   - 18.60 * II       Aug1        *LOSS
2005de    UGC11097        270.60416667  26.04416667 270.59733333  26.05213889 S?      -99.9    72.   157.  4552.000  14.31   1.08   -17.3    33.1   - 18.10 * Ia       Aug2        *LOSS
2005df    NGC1559          64.40000000 -62.78361111  64.40770833 -62.76930556 SBc       5.9    56.    64.  1294.000  11.01   1.56    15.0    40.0   - 13.80 * Ia       Aug4        *Evans
2005dg    E420-G03         61.94166667 -29.85972222  61.94270833 -29.85780556 Sc        4.7    47.   146.  4107.000  14.19   1.30     7.0     6.0   - 16.60 * Ic       Aug5        *Monard
2005dh    M+04-37-55      238.51250000  23.13166667 238.51383333  23.13608333 S?      -99.9    69.    30. 11500.000  14.56   0.96     6.1    16.4   - 17.10 * Ia       Aug10       *LOSS
2005di    M-04-52-46      336.39166667 -24.24166667 336.38683333 -24.23891667 Sbc       3.9    70.   142.  7631.000  14.75   1.07   -15.0     9.2   - 18.60 * Ia       Aug12       *LOSS
2005dj    UGC3545         102.47916667  61.62250000 102.49337500  61.61902778 SB?     -99.9     0.  -100.  3527.000 -99.90   1.05    20.0   -16.5   - 16.60 * II       Aug18       *Boles
2005dk    IC4882          295.09583333 -55.19750000 295.09879167 -55.20141667 SBb:      3.0    34.     2.  4722.000  14.26   0.99     3.4   -16.2   - 17.80 * II       Aug21       *Luckasetal.,TOSS
2005dl    NGC2276         111.80416667  85.75555556 111.88229167  85.75416667 SBc       5.2    21.    20.  2407.000  11.89   1.45    18.0    -1.0   - 17.10 * II       Aug25       *Dimai
2005dm    IC219            34.66250000  -6.90444444  34.66354167  -6.90300000 E?       -5.0  -100.   175.  5048.000  14.41   1.08     7.0     1.5   - 17.60 * Iapec    Aug26       *LOSS
2005dn    NGC6861F        302.80000000 -48.27611111 302.79887500 -48.27652778 SBdm?     8.0    80.    86.  3186.000  14.83   1.20     0.2    -5.6   - 15.00 * II       Aug27       *Colesantietal.
2005do    UGC2495          45.52916667  41.59388889  45.50175000  41.57616667 S0       -2.0    32.   105.  9118.000  14.83   1.11   -70.4   -62.0   - 17.40 * Ia       Aug8        *LOSS
2005dp    NGC5630         216.90000000  41.25750000 216.90258333  41.25416667 Sdm:      8.0    72.    98.  2676.000  13.93   1.35    -1.0   -14.0   - 16.00 * II       Aug27       *Itagaki
2005dq    UGC12177        341.19166667  33.46111111 341.19354167  33.46044444 S?      -99.9    24.    69.  6480.000  14.69   1.00     9.4    -0.5   - 17.90 * II       Aug30       *Armstrong
2005dr    UGC3229          75.57500000   7.63611111  75.57158333   7.63927778 Sc        5.0     0.  -100. 11318.000  15.41   1.07   -12.0    12.0   - 18.50 * IIn      Aug29       *LOSS
2005ds    UGC11064        269.42083333  27.83444444 269.41620833  27.83844444 Scd:      6.0     0.  -100.  7043.000  13.32   1.29   -14.4    13.1   - 18.70 * IIn      Aug31       *LOSS
2005dt    M-03-59-06      350.90833333 -19.01027778 350.90966667 -19.00680556 SBc:      5.0    37.    45.  7677.000  15.09   1.11    -2.6    11.7   - 18.50 * II       Sep1        *LOSS
2005du    A000934+1245      2.39166667  12.75583333   2.39458333  12.75594444 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   - 19.70 * II       Aug8        *Alderingetal.,NSF
2005dv    NGC5283         205.27083333  67.67388889 205.26854167  67.67230556 S0?      -2.0    24.   118.  2700.000  14.44   1.03    -8.0     0.0   - 15.00 * Ia       Sep4        *Dainese,Dimai
2005dw    M-05-52-49      333.37916667 -27.55861111 333.38262500 -27.55544444 Sabpec:   2.0    74.    39.  5287.000  14.19   1.20     6.4    11.1   - 16.70 * II       Aug30       *LOSS
2005dx    M-03-11-09       61.12500000 -17.90444444  61.12020833 -17.90763889 S?      -99.9    79.    45.  8115.000  15.66   1.14   -12.3   -10.8   - 18.60 * II       Sep9        *LOSS
2005dy    UGC3042          67.16666667  70.34694444  67.16133333  70.34694444 Sbc       4.0    69.    70.  2947.000  14.00   1.33    -5.0    -1.3   - 19.00 * II       Sep7        *Sehgaletal.
2005dz    UGC12717        354.65416667   5.43361111 354.65950000   5.43808333 Scd:      6.0    24.   171.  5659.000  15.28   1.02    23.8    15.0   - 18.00 * II       Sep10       *Puckett,Belloni
2005ea    M+10-16-61      166.70833333  57.68583333 166.69954167  57.68541667 SBcpec    5.0    50.    40.  9820.000  15.36   1.02   -14.0     0.0   - 17.00 * -        Sep6        *Lane,Gray
2005eb    UGC556           13.70833333  29.24666667  13.71225000  29.24633333 S?      -99.9    61.   100.  4630.000  15.12   1.02     9.0    -2.4   - 18.40 * II       Sep7        *LOSS
2005ec    NGC1690          73.57916667   1.64000000  73.57987500   1.64100000 E:       -5.0  -100.   116.  8763.000  14.53   0.99    -1.3     2.5   - 16.80 * Ia       Sep16       *LOSS
2005ed    A000249+0045      0.70416667   0.75111111   0.70570833   0.75119444 -       -99.9  -100.  -100. 27000.000 -99.90 -99.90 -9999.9 -9999.9   g 19.00 * Ia       Sep9        *Friemanetal.,SDSSII
2005ee    PGC0073054      359.48333333  32.63444444 359.48262500  32.63580556 -       -99.9    59.    34.  9730.000  17.64   0.67    -3.0     5.0   - 16.00 * II       Aug25       *Lipunovetal.
2005ef    A005822+0040     14.59166667   0.67888889  14.59529167   0.67900000 -       -99.9  -100.  -100.     0.110 -99.90 -99.90 -9999.9 -9999.9   g 19.60 * Ia       Sep9        *Friemanetal.,SDSSII
2005eg    A010208-0052     15.53333333  -0.87888889  15.53541667  -0.87900000 -       -99.9  -100.  -100.     0.190 -99.90 -99.90 -9999.9 -9999.9   g 20.80 * Ia       Sep9        *Friemanetal.,SDSSII
2005eh    A214944+0039    327.43333333   0.65750000 327.43500000   0.65761111 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   r 21.70 * Ia       Sep9        *Friemanetal.,SDSSII
2005ei    A215647+0019    329.19583333   0.31750000 329.19850000   0.31750000 Sm/Im   -99.9  -100.  -100.     0.120 -99.90 -99.90 -9999.9 -9999.9   g 19.90 * Ia       Sep9        *Friemanetal.,SDSSII
2005ej    A185338+6613    283.40833333  66.23305556 283.41033333  66.23313889 -       -99.9  -100.  -100. 11354.000 -99.90 -99.90    12.1     3.4   - 17.40 * Ia       Sep23       *Boles
2005ek    UGC2526          46.42916667  36.78611111  46.45400000  36.76961111 Sb        3.0    78.   136.  4996.000  13.48   1.55    66.5   -60.0   - 17.50 * Ic:      Sep24       *LOSS
2005el    NGC1819          77.94166667   5.20027778  77.95300000   5.19427778 SB0      -2.0    45.   120.  4826.000  13.81   1.22    39.0   -22.6   - 18.70 * Ia       Sep19       *LOSS
2005em    IC307            48.43750000  -0.24166667  48.44879167  -0.24361111 SBa       1.0    61.    73.  7813.000  14.83   1.23    38.0    -7.9   - 18.10 * IIb:     Sep27       *LOSS
2005en    UGC4132         119.80416667  32.91500000 119.80254167  32.91680556 Sbc       4.0    75.    28.  5210.000  13.15   1.22    -5.8     6.9   - 17.50 * II       Sep27       *Puckett,Peoples,LOSS
2005eo    UGC4132         119.80416667  32.91500000 119.80808333  32.92213889 Sbc       4.0    75.    28.  5210.000  13.15   1.22    11.0    26.1   R 17.25 - Ia       Oct4        Puckett,Peoples,LOSS
2005ep    UGC10626        254.14583333  58.02861111 254.14787500  58.02505556 Sbc       3.6    50.   150.  8724.000  15.87   0.91     2.7   -12.7   - 18.00 * IIn      Sep30       *Puckett,Peoples
2005eq    M-01-09-06       47.20000000  -7.04055556  47.20545833  -7.03325000 SBcd?     6.0    73.   160.  9014.000  14.66   1.10    15.9    26.3   - 17.40 * Ia       Sep30       *LOSS
2005er    NGC7385         342.47916667  11.60888889 342.50350000  11.61825000 Epec:    -5.0    27.    83.  7809.000  13.05   1.18    91.1    34.0   - 18.70 * Iapec    Sep29       *LOSS
2005es    M+01-59-79      351.45000000   8.04055556 351.44841667   8.03813889 S?      -99.9    34.    87. 11312.000  15.35   0.82    -2.6    -8.3   - 18.40 * II       Sep30       *LOSS
2005et    UGC2413          44.12083333  15.91611111  44.12720833  15.93688889 cD      -99.9    49.    55. 10327.000  14.99   1.05    25.2    75.1   - 18.30 * Ia       Sep23       *Puckett,O'Connor
2005eu    A022743+2810     36.92916667  28.17666667  36.93025000  28.17683333 -       -99.9  -100.  -100. 10470.000 -99.90 -99.90    -0.9    -0.8   - 17.60 * Ia       Oct4        *LOSS
2005ev    UGC1990          37.76666667  27.69888889  37.77054167  27.70180556 Irr?    -99.9  -100.    37.  4617.000  15.74   1.07 -9999.9 -9999.9   R 16.00 * Ia       Oct6        *Alderingetal.,NSF
2005ew    A033923+3502     54.84583333  35.04694444  54.84891667  35.04694444 -       -99.9  -100.  -100.   900.000 -99.90 -99.90 -9999.9 -9999.9   R 15.10 * Ia       Oct4        *Alderingetal.,NSF
2005ex    A014151-0052     25.46250000  -0.87638889  25.46350000  -0.87638889 -       -99.9  -100.  -100. 27000.000 -99.90 -99.90 -9999.9 -9999.9   g 19.20 * Ia       Sep3        *SDSS-II
2005ey    A021705+0016     34.27083333   0.28027778  34.27291667   0.28030556 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   g 20.90 * Ia       Sep3        *SDSS-II
2005ez    A030710+0107     46.79166667   1.11944444  46.79570833   1.11955556 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   r 21.40 * Ia       Sep3        *SDSS-II
2005fa    A013936-0045     24.90000000  -0.75861111  24.90033333  -0.75875000 -       -99.9  -100.  -100.     0.150 -99.90 -99.90 -9999.9 -9999.9   g 21.10 * Ia       Sep10       *SDSS-II
2005fb    A030117-0038     45.32083333  -0.64388889  45.32308333  -0.64408333 -       -99.9  -100.  -100.     0.160 -99.90 -99.90 -9999.9 -9999.9   g 21.20 * Ia       Sep10       *SDSS-II
2005fc    A212139+0053    320.41250000   0.89444444 320.41354167   0.89463889 -       -99.9  -100.  -100.     0.290 -99.90 -99.90 -9999.9 -9999.9   g 21.70 * Ia       Sep10       *SDSS-II
2005fd    A213511+0009    323.79583333   0.16305556 323.79900000   0.16311111 -       -99.9  -100.  -100.     0.260 -99.90 -99.90 -9999.9 -9999.9   g 22.30 * Ia       Sep10       *SDSS-II
2005fe    A221927+0029    334.86250000   0.49416667 334.86383333   0.49441667 -       -99.9  -100.  -100.     0.210 -99.90 -99.90 -9999.9 -9999.9   g 21.10 * Ia       Sep10       *SDSS-II
2005ff    A223041-0046    337.67083333  -0.77638889 337.67254167  -0.77661111 -       -99.9  -100.  -100. 21000.000 -99.90 -99.90 -9999.9 -9999.9   g 21.00 * Ia       Sep10       *SDSS-II
2005fg    A223604-0022    339.01666667  -0.37500000 339.01750000  -0.37522222 -       -99.9  -100.  -100.     0.260 -99.90 -99.90 -9999.9 -9999.9   g 21.80 * Ia       Sep10       *SDSS-II
2005fh    A231729+0025    349.37083333   0.42916667 349.37379167   0.42938889 -       -99.9  -100.  -100.     0.120 -99.90 -99.90 -9999.9 -9999.9   g 19.80 * Ia       Sep10       *SDSS-II
2005fi    A000758+0038      1.99166667   0.63805556   1.99454167   0.63816667 -       -99.9  -100.  -100.     0.260 -99.90 -99.90 -9999.9 -9999.9   g 22.40 * Ia       Sep11       *SDSS-II
2005fj    A211120-0026    317.83333333  -0.44527778 317.83687500  -0.44536111 -       -99.9  -100.  -100.     0.140 -99.90 -99.90 -9999.9 -9999.9   g 20.20 * Ia       Sep11       *SDSS-II
2005fk    A211519-0022    318.82916667  -0.38277778 318.83262500  -0.38294444 -       -99.9  -100.  -100.     0.240 -99.90 -99.90 -9999.9 -9999.9   r 21.80 * Ic       Sep12       *SDSS-II
2005fl    A204721-0115    311.83750000  -1.25305556 311.84162500  -1.25330556 -       -99.9  -100.  -100.     0.240 -99.90 -99.90 -9999.9 -9999.9   g 21.60 * Ia       Sep13       *SDSS-II
2005fm    A204810-0110    312.04166667  -1.17138889 312.04320833  -1.17141667 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   g 20.50 * Ia       Sep13       *SDSS-II
2005fn    A204853+0011    312.22083333   0.19111111 312.22104167   0.19111111 -       -99.9  -100.  -100.     0.100 -99.90 -99.90 -9999.9 -9999.9   g 18.90 * Ia       Sep13       *SDSS-II
2005fo    A215546+0035    328.94166667   0.59333333 328.94333333   0.59352778 -       -99.9  -100.  -100.     0.260 -99.90 -99.90 -9999.9 -9999.9   g 21.70 * Ia       Sep13       *SDSS-II
2005fp    A002713+0107      6.80416667   1.12055556   6.80704167   1.12061111 -       -99.9  -100.  -100.     0.210 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Sep14       *SDSS-II
2005fq    A005344-0033     13.43333333  -0.56000000  13.43354167  -0.56022222 -       -99.9  -100.  -100.     0.140 -99.90 -99.90 -9999.9 -9999.9   g 21.50 * II       Sep14       *SDSS-II
2005fr    A010822-0005     17.09166667  -0.09611111  17.09175000  -0.09630556 -       -99.9  -100.  -100.     0.290 -99.90 -99.90 -9999.9 -9999.9   g 21.60 * Ia       Sep14       *SDSS-II
2005fs    A020452-0019     31.21666667  -0.32638889  31.22070833  -0.32647222 -       -99.9  -100.  -100.     0.330 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Sep14       *SDSS-II
2005ft    A024204-0032     40.51666667  -0.54083333  40.52075000  -0.54083333 -       -99.9  -100.  -100.     0.160 -99.90 -99.90 -9999.9 -9999.9   g 21.20 * Ia       Sep14       *SDSS-II
2005fu    A025032+0048     42.63333333   0.80777778  42.63370833   0.80780556 -       -99.9  -100.  -100.     0.200 -99.90 -99.90 -9999.9 -9999.9   r 21.00 * Ia       Sep14       *SDSS-II
2005fv    A030522+0051     46.34166667   0.85833333  46.34345833   0.85836111 -       -99.9  -100.  -100.     0.110 -99.90 -99.90 -9999.9 -9999.9   g 21.10 * Ia       Sep15       *SDSS-II
2005fw    A033049-0114     52.70416667  -1.23805556  52.70433333  -1.23811111 -       -99.9  -100.  -100.     0.160 -99.90 -99.90 -9999.9 -9999.9   g 20.90 * Ia       Sep15       *SDSS-II
2005fx    A225648+0024    344.20000000   0.40083333 344.20141667   0.40108333 -       -99.9  -100.  -100.     0.290 -99.90 -99.90 -9999.9 -9999.9   g 21.80 * Ia       Sep15       *SDSS-II
2005fy    A032021-0053     50.08750000  -0.88555556  50.09041667  -0.88558333 -       -99.9  -100.  -100.     0.200 -99.90 -99.90 -9999.9 -9999.9   g 21.00 * Ia       Sep16       *SDSS-II
2005fz    A220341+0034    330.92083333   0.56944444 330.92170833   0.56952778 -       -99.9  -100.  -100.     0.120 -99.90 -99.90 -9999.9 -9999.9   g 20.80 * Ia       Sep21       *SDSS-II
2005ga    A010743-0102     16.92916667  -1.03944444  16.93233333  -1.03950000 -       -99.9  -100.  -100.     0.160 -99.90 -99.90 -9999.9 -9999.9   g 21.30 * Ia       Sep22       *SDSS-II
2005gb    A011612+0047     19.05000000   0.79194444  19.05241667   0.79194444 -       -99.9  -100.  -100. 27000.000 -99.90 -99.90 -9999.9 -9999.9   g 19.40 * Ia       Sep22       *SDSS-II
2005gc    A012137-0058     20.40416667  -0.97722222  20.40675000  -0.97722222 -       -99.9  -100.  -100.     0.170 -99.90 -99.90 -9999.9 -9999.9   g 21.20 * Ia       Sep22       *SDSS-II
2005gd    A015951+0038     29.96250000   0.64055556  29.96262500   0.64061111 -       -99.9  -100.  -100.     0.160 -99.90 -99.90 -9999.9 -9999.9   g 21.20 * Ia       Sep22       *SDSS-II
2005ge    A021814+0047     34.55833333   0.79638889  34.56133333   0.79655556 -       -99.9  -100.  -100.     0.190 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia:      Sep22       *SDSS-II
2005gf    A221616+0042    334.06666667   0.70805556 334.06929167   0.70811111 -       -99.9  -100.  -100.     0.240 -99.90 -99.90 -9999.9 -9999.9   g 21.30 * Ia       Sep22       *SDSS-II
2005gg    A221841+0038    334.67083333   0.63916667 334.67150000   0.63919444 -       -99.9  -100.  -100.     0.230 -99.90 -99.90 -9999.9 -9999.9   g 21.70 * Ia       Sep22       *SDSS-II
2005gh    A205036-0021    312.65000000  -0.35388889 312.65145833  -0.35411111 -       -99.9  -100.  -100.     0.250 -99.90 -99.90 -9999.9 -9999.9   g 21.80 * Ia:      Sep23       *SDSS-II
2005gi    A005552+0030     13.96666667   0.50472222  13.96950000   0.50494444 -       -99.9  -100.  -100. 15000.000 -99.90 -99.90 -9999.9 -9999.9   g 19.80 * II       Sep24       *SDSS-II
2005gj    A030111-0033     45.29583333  -0.55361111  45.29979167  -0.55386111 -       -99.9  -100.  -100. 18000.000 -99.90 -99.90 -9999.9 -9999.9   g 17.35 - Iapec    Oct14       SDSS-II
2005gk    A030816-0412     47.06666667  -4.20000000  47.06687500  -4.20005556 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     5.5     3.5   - 18.50 * II       Oct4        *Puckett,George
2005gl    NGC266           12.45000000  32.27861111  12.45841667  32.28244444 SBab      2.0    12.  -100.  4682.000  12.54   1.47    29.8    16.7   R 17.00 : IIn      Oct26:      Puckett,Ceravolo
2005gm    NGC1423          55.66666667  -6.38194444  55.66375000  -6.38444444 SBa       2.5    49.     1.  6643.000  14.87   0.98   -12.5    -8.9   - 18.00 * II       Oct9        *Luckasetal.,TOSS
2005gn    E488-G30         87.20000000 -24.37916667  87.20445833 -24.37930556 Sc        4.5    49.    39. 11895.000  14.86   1.03     7.8    -0.6   - 18.40 * IIn      Oct12       *LOSS
2005go    A011049+0100     17.70416667   1.00777778  17.70495833   1.00788889 -       -99.9  -100.  -100.     0.260 -99.90 -99.90 -9999.9 -9999.9   g 22.30 * Ia       Sep14       *SDSS-II
2005gp    A034159-0046     55.49583333  -0.78250000  55.49704167  -0.78266667 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   g 22.50 * Ia       Sep14       *SDSS-II
2005gq    A033348+0042     53.45000000   0.70916667  53.45404167   0.70933333 -       -99.9  -100.  -100.     0.370 -99.90 -99.90 -9999.9 -9999.9   r 22.40 * Ia       Sep22       *SDSS-II
2005gr    A033637+0104     54.15416667   1.07916667  54.15620833   1.07916667 -       -99.9  -100.  -100.     0.240 -99.90 -99.90 -9999.9 -9999.9   g 21.30 * Ia       Sep22       *SDSS-II
2005gs    A221310+0103    333.29166667   1.05055556 333.29270833   1.05055556 -       -99.9  -100.  -100.     0.270 -99.90 -99.90 -9999.9 -9999.9   g 22.10 * Ia       Sep22       *SDSS-II
2005gt    A020403-0021     31.01250000  -0.36583333  31.01600000  -0.36583333 -       -99.9  -100.  -100.     0.280 -99.90 -99.90 -9999.9 -9999.9   g 22.00 * Ic       Sep25       *SDSS-II
2005gu    A004857-0054     12.23750000  -0.90555556  12.23770833  -0.90572222 -       -99.9  -100.  -100.     0.330 -99.90 -99.90 -9999.9 -9999.9   g 22.00 * Ia       Sep26       *SDSS-II
2005gv    A023354+0016     38.47500000   0.28055556  38.47554167   0.28072222 -       -99.9  -100.  -100.     0.360 -99.90 -99.90 -9999.9 -9999.9   g 22.30 * Ia       Sep26       *SDSS-II
2005gw    A233759+0038    354.49583333   0.64194444 354.49833333   0.64211111 -       -99.9  -100.  -100.     0.280 -99.90 -99.90 -9999.9 -9999.9   g 21.60 * Ia       Sep26       *SDSS-II
2005gx    A235932+0044    359.88333333   0.73694444 359.88441667   0.73716667 -       -99.9  -100.  -100.     0.130 -99.90 -99.90 -9999.9 -9999.9   g 22.60 * Ia       Sep26       *SDSS-II
2005gy    A012606+0040     21.52500000   0.67666667  21.52833333   0.67688889 -       -99.9  -100.  -100.     0.330 -99.90 -99.90 -9999.9 -9999.9   g 22.90 * Ia       Sep28       *SDSS-II
2005gz    M-01-53-22      316.33750000  -7.84583333 316.33620833  -7.84652778 SBbc      4.0    41.    45.  8518.000  14.61   1.04 -9999.9    -2.9   - 18.30 * II:      Oct11       *LOSS
2005ha    UGC3457          95.46250000   0.36611111  95.45433333   0.36544444 S0/a      0.0    39.    65.  2724.000  14.71   1.03   -21.2    -2.2   - 18.30 * -        Oct13       *LOSS
2005hb    UGC3531         101.37500000  25.83055556 101.38183333  25.83277778 Sbc       4.0    51.   150. 11989.000  15.10   1.11    18.8     7.6   - 19.50 * IIP      Oct13       *LOSS
